VNUM	LOCALE_NAME
493	Goo-Pae
494	Chuong
501	Wilder Infanterist
502	Wilder Ergebener
503	Wilder Bogenschütze
504	Wilder General
531	Brutaler Soldat
532	Brutaler Besessener
533	Brutaler Bogenschütze
534	Brutaler Spezialist
551	St. Wilder Infanterist
552	St. Wilder Ergebener
553	St. Wilder Bogenschütze
554	St. Wilder General
591	Brutaler Hauptmann
595	Brutaler Geum-Chul
601	Ork
602	Ork-Späher
603	Ork-Kämpfer
604	Ork-Zauberer
631	Stolzer Ork
632	Stolzer Ork-Späher
633	Stolzer Ork-Kämpfer
634	Stolzer Ork-Zauberer
635	Stolzer Ork-General
636	Schwarzer Ork
637	Schwarzer Ork-Riese
651	Mutiger gr. Ork
652	Mutiger gr. Orkspäher
653	Mutiger gr. Orkkämpfer
654	Mutiger gr. Orkzauberer
655	Mutiger gr. Orkgeneral
656	Mutiger Schw. Ork
657	Mutiger Schw. Orkriese
691	Oberork
692	Dunkler Oberork
693	Geister Orkführer
701	Dunkler Fanatiker
702	Dunkler Arahan
703	Dunkler Kämpfer
704	Oberer dunkler Arahan
705	Dunkler Scharfrichter
706	Dunkler Peiniger
707	Dunkler Beschwörer
731	Stolzer dunkl. Fanatiker
732	Stolzer dunkl. Arahan
733	Stolzer dunkl. Kämpfer
734	Stolzer dunkl. Oberst
735	Stolzer dunkl. Schütze
736	Stolzer dunkl. Peiniger
737	Stolzer dunkl. Zauberer
751	Hoher Fanatiker
752	Hoher Arahan
753	Hoher Arahan-Kämpfer
754	Hoher Ober-Arahan
755	Hoher Scharfrichter
756	Hoher Peiniger
757	Hoher  Beschwörer
771	Brutaler Fanatiker
772	Brutaler Arahan
773	Brutaler  Arahan-Kämpfer
774	Brutaler Ober-Arahan
775	Brutaler Scharfrichter
776	Brutaler Peiniger
777	Brutaler Beschwörer
791	Dunkler Anführer
792	Dunkler Geist-Anführer
793	Elite Dunkler Anführer
794	Elite Geist-Anführer
795	Elite Kämpfer
796	Elite dunkler Kämpfer
901	Leichengeist
902	Plagenhund
903	Plagenmann
904	Plagenschwertkämpfer
905	Plagenspeerkämpfer
906	Plagenbogenschütze
907	Plagenanführer
931	W. Leichengeist
932	W. Plagenhund
933	W. Plagenmann
934	W. Plagenkämpfer
935	W. Plagenspeerkämpfer
936	W. Plagenbogenschütze
937	Zorniger Plagenanführer
991	Plagenei
992	Plagenträger
993	Riesiger Plagenträger
1001	Dämonensoldat
1002	Dämonenbogenschütze
1003	Dämonenspeerkämpfer
1004	Dämonenschamane
1031	Gemeiner Soldat
1032	Gemeiner Bogenschütze
1033	Gemeiner Speerkämpfer
1034	Gemeiner Schamane
1035	Geist des Grolls
1036	Geist des Chaos
1037	Gemeiner Dämonenanführer
1038	Totenkopfschwertmeister
1039	Fliegender Totenkopf
1040	Unsterblicher Geist
1041	Dämonisches Tier
1061	Gemeiner Geist Soldat
1062	Gemeiner Geist Schütze
1063	Gemeiner Geist Kämpfer
1064	Gemeiner Geist Schamane
1065	Gemeiner Geist des Groll
1066	Gemeiner Geist des Chaos
1067	Gemeiner Geist Anführer
1068	Geist Schwertmeister
1069	Gemeiner Flug-Totenkopf
1070	Unsterblicher Geist
1071	Dämonisches Tier
1091	Dämonenkönig
1092	Stolzer Dämonenkönig
1093	Sensenmann
1094	Gemeiner Dämonenkönig
1095	Blauer Tod
1096	ÃÃ¸Â»Ã§Â±ÃÂ¿Ã•
1101	Verzaubertes Eis
1102	Eiskillerwal
1103	Eisinsekt
1104	Eislöwe
1105	Frostiger Eismann
1106	Yeti
1107	Eisgolem
1131	Unterwelt-Eissplitter
1132	Unterwelt-Eiskillerwal
1133	Unterwelt-Eisinsekt
1134	Unterwelt-Eislöwe
1135	Unterwelt-Eismann
1136	Unterwelt-Yeti
1137	Unterwelt-Eisgolem
1151	Eisteufel
1152	Eishorn Killerwal
1153	Eisinsekt
1154	Seol-Gu
1155	Eismann
1156	Eisgigant
1157	Eisgolem
1171	Böses verzaubertes Eis
1172	Böser Eiskillerwal
1173	Böses Eisinsekt
1174	Böser Eislöwe
1175	Böser Eismann
1176	Böser Yeti
1177	Böser Eisgolem
1191	Eishexe
1192	Große Eishexe
1301	Baumfrosch-Soldat
1302	Baumfrosch-Anführer
1303	Buhmann
1304	Gelber Tigergeist
1305	Ochsenfrosch-General
1306	Böser gelber Tigergeist
1307	Böser gelber Tigergeist
1308	Böser gelber Tigergeist
1309	Böser gelber Tigergeist
1310	Böser gelber Tigergeist
1331	Gr. Baumfrosch-Soldat
1332	Gr. Baumfrosch-Anführer
1333	Gr. Buhmann
1334	Gr. gelber Tigergeist
1335	Gr. Ochsenfrosch-General
1401	Zerstörer
1402	Axtkämpfer
1403	Tausendkämpfer
1501	Steingolem
1502	Steinbeißer
1503	Riesiger Felsengolem
1601	Oger Krieger
1602	Oger Schlächter
1603	Oger Berserker
1901	Neunschwanz
1902	Elitärer Neunschwanz
1903	Elitärer Neunschwanz
1904	Elitärer Neunschwanz
1905	Elitärer Neunschwanz
1906	Elitärer Neunschwanz
2001	Babyspinne
2002	Giftspinne
2003	Rote Giftspinne
2004	Klauenspinne
2005	Soldatenspinne
2031	Babygiftspinne
2032	Tödliche Giftspinne
2033	Rote wütende Giftspinne
2034	Klauengiftspinne
2035	Soldatengiftspinne
2036	Stolze Soldat-Giftspinne
2051	Böse Babygiftspinne
2052	Böse tödl. Giftspinne
2053	Böse rote Giftspinne
2054	Böse Klauengiftspinne
2055	Böse Soldatengiftspinne
2061	Kleine Giftspinne
2062	Tödliche Giftspinne
2063	Rote tödliche Giftspinne
2064	Klauengiftspinne
2065	Soldatengiftspinne
2071	Brutale Babygiftspinne
2072	Brutale tödl. Giftspinne
2073	Brutale rote Giftspinne
2074	Brutale Klauengiftspinne
2075	Brutale Soldatenspinne
2076	Brutale st. Giftspinne
2091	Königinnenspinne
2092	Spinnenbaroness
2093	Dunkl. Königinnenspinne
2094	Spinnenbaron
2095	Spinnenei
2101	Wüstenfuchs
2102	Wüsten-Flugauge
2103	König Skorpion
2104	Junger Skorpionmann
2105	Skorpion-Bogenschütze
2106	Schlangen-Schwertkämpfer
2107	Schlangen-Bogenschütze
2108	Wüstengeächteter
2131	Brutaler Skorpionmann
2132	Skorpion-Bogenschütze
2133	Schlangen-Schwertkämpfer
2134	Schlangen-Bogenschütze
2135	Wüstengeächteter
2151	Starker Wüstenfuchs
2152	Starker Derwisch
2153	Starker Skorpion-König
2154	Starker Skorpionmann
2155	Starker Skorpion-Bogenschütze
2156	Starker Schlangenschwertmann
2157	Starker Schlangenbogenschütze
2158	Starker Wüstengeächteter
2191	Große Wüstenschildkröte
2192	Dunkle Wüstenschildkröte
2201	Kämpfender Tiger Untergebener
2202	Flammengeist
2203	Kämpfender Tiger
2204	Flamme
2205	Flammen-Krieger
2206	Flammenkönig
2207	Dunkler Flammenkönig
2231	Starker Kampftiger Sklave
2232	Starker Flammengeist
2233	Starker Kampftiger
2234	Starker Flammengeist
2235	Starker Flammenkrieger
2291	Roter Drache
2301	Geisterbaum
2302	Geisterbaumstumpf
2303	Dryade
2304	Geisterweide
2305	Böser Baum
2306	Riesiger Geisterbaum
2307	Geisterbaumherr
2311	Roter Geisterbaum
2312	Roter Geisterbaumstumpf
2313	Rote Dryade
2314	Rote Geisterweide
2315	Roter böser Baum
2401	Setaou-Kämpfer
2402	Setaou Jäger
2403	Setaou Mystiker
2404	Setaou Anführer
2411	Setaou Soldat
2412	Setaou Bogenschütze
2413	Setaou Magistrat
2414	Setaou Kommandant
2415	Setaou Befehlshaber
2431	Setaou Kämpfer
2432	Setaou Jäger
2433	Setaou Mystiker
2434	Setaou Anführer
2451	Setaou Soldat
2452	Setaou Bogenschütze
2453	Setaou Magistrat
2454	Setaou Kommandant
2491	Hauptmann Yonghan
2492	General Yonghan
2493	Beran-Setaou
2494	Hauptmann Huashin
2495	General Huashin
2501	Qualle der Hölle
2502	Höllenhund
2503	Zombie
2504	Höllenoffizier
2505	Höllenwächter
2506	Doppelköpfiger Höllenbogenschütze
2507	Höllenklaue
2508	Höllenkrieger
2509	Höllenbogenschütze
2510	Höllenspeerschütze
2511	Höllenpriester
2512	Höllenmajor
2513	Höllenschlächter
2514	Höllengeneral
2541	Böser Höllenkrieger
2542	Höllen-Bogenschütze
2543	Höllenspeerschütze
2544	Böser Höllenpriester
2545	Böser Höllenmajor
2546	Schlächter der Hölle
2547	Böser Höllengeneral
2591	Tartaros
2592	Höllenbastard
2593	Höllenbastard
2594	Höllenbastard
2595	Erebos
2596	Azraels Ausgeburt
2597	Charon
2598	Azrael
3001	Gnoll-Krieger
3002	Gnoll Bogenschütze
3003	Gnoll-Verteidiger
3004	Gnoll Magier
3005	Gnoll General
3090	Gnoll Herrscher
3091	Oberster Gnoll-Wächter
3101	Einäugiger Schläger
3102	Zyklopensoldat
3103	Zyklopen-Magier
3104	Zyklopen-Henker
3105	General Outis
3190	Arges
3191	Polyphemos
3201	Mantikor-Krieger
3202	Mantikor-Soldat
3203	Mantikor-Magus
3204	Mantikor-Henker
3205	General Cor
3290	Rakshasa
3291	Martyaxwar
3301	Lemuren-Krieger
3302	Lemuren Soldat
3303	Lemuren Magier
3304	Lemuren Scharfrichter
3305	Lemuren General
3390	Lemuren Prinz
3391	Lemuren Leibwächter
3401	Tritonische Muräne
3402	Hai-Soldat
3403	Tritonischer Zauberer
3404	Tritonischer Jäger
3405	Tritonischer Schlitzer
3490	General Kappa
3491	Triton
3501	Rote Diebin Amazone
3502	Rote Diebin Assassine
3503	Rote Diebin Magierin
3504	Rote Diebin Henkerin
3505	Schwarzer General
3551	Brutale Rote Diebin Amazone
3552	Brut. Rotdiebin Assassine
3553	Brut. Roter Dieb Magier
3554	Brut.RedThiefExecutioner
3555	Weisser General
3590	Knochengesicht
3591	Roter Häuptling
3595	Brutales Knochengesicht
3596	Brutaler roter Häuptling
3601	Krabbenkrieger
3602	Skorpion-Scharfschütze
3603	Krabbensoldat
3604	Teuflischer Einsiedler
3605	Gepanzerte Krabbe
3690	Allgemeiner Hummer
3691	Königskrabbe
3701	Gigantischer Beisser
3702	Gigantischer Schlächter
3703	Gigantischer Magier
3704	Zwilling
3705	Hauptmann Haken
3790	Gargoyle
3791	König Wubba
3801	Hangork
3802	Archie Oger
3803	Brawl Oger
3804	Oger-Magus
3805	General Ogg
3890	Hauptmann Shruk
3891	Der grosse Oger
3901	Weidenmann
3902	Eoten
3903	Skouman
3904	Hauptmann Hooks
3905	Mu-Shu
3906	Jah-Ki
3907	Moghu
3908	Carnifex
3909	General Albus
3910	Skeletos
3911	Aku-Boku
3912	Arboretum
3913	Sykomore
5001	Pirat Tanaka
5002	Hae-Tae
5003	Affe
5004	Pirat Tanaka
5101	Schwacher Affensoldat
5102	Schwacher Affen-Werfer
5103	Schwacher Affenjäger
5104	Schwacher Affengeneral
5111	Affensoldat
5112	Apethrower
5113	Apefighter
5114	Affengeneral
5115	Stein-Affe
5116	Affenanführer
5121	Starker Affen-Soldat
5122	Starker Affen-Werfer
5123	Starker Affenjäger
5124	Starker Affengeneral
5125	Starker Stein-Affe
5126	Starker Gold-Affe
5127	Starker Anführer-Affe
5131	Cleverer kleiner Affensoldat
5132	Cleverer kleiner Affenwerfer
5133	Cleverer kleiner Affenjäger
5134	Kluger kleiner Affengeneral
5141	Kluger Affensoldat
5142	Kluger Affenwerfer
5143	Kluger Apefighter
5144	Kluger Affengeneral
5145	Kluger Steinaffe
5146	Kluger Affenanführer
5151	Böser starker Affensoldat
5152	Böser starker Affenwerfer
5153	Böser starker Apefighter
5154	Böser starker Affengeneral
5155	Böse stark Stoneape
5156	Böse stark Goldape
5157	Böse stark Apeleader
5161	Fels-Affe
5162	Laufender Affe
5163	Affenfürst
5201	Wilder Hund
5202	Wildschwein
5203	Rotes Wildschwein
5204	Bär
5205	Braunbär
5206	Schwarzbär
5207	Hungriger Braunbär
5208	Tiger
5209	Weisser Tiger
6001	Glutflamme Geist
6002	Glutflamme Tiger
6003	Bernsteinflamme
6004	Glutflammen-Krieger
6005	Glutflamme König
6006	Bernsteinflamme Troll
6007	Bernsteinflammen-Bart
6008	Bernsteinflamme General
6009	Glutflammen-Häuptling
6051	Ignator
6091	Razador
6101	Frostkristall
6102	Frostwanze
6103	Frost-Mann
6104	Frost Yeti
6105	Frost-Golem
6106	Frost-Troll
6107	Frost-Bart
6108	Frost General
6109	Frost-Lord
6110	Magma Yeti
6111	Magma-Golem
6112	Magmakäfer
6113	Magma-Mann
6114	Magmakristall
6115	Magma-Wyvern
6116	Drachenwächter Idall
6117	Idalls Lakai
6118	Drachenstatur
6151	Szel
6191	Nemere
6192	Jotun Thrym
6193	Drachenkönigin Meley
6201	Magma Yeti
6202	Magma Golem
6203	Magmakäfer
6204	Magma-Mann
6205	Magmakristall
6206	Magma-Wyvern
6207	Drachenwächter Idall
6209	Drachenstatur
6301	Ochao-Krieger
6302	Ochao-Soldat
6303	Ochao-Magier
6304	Ochao Scharfrichter
6305	Ochao-General
6306	Starker Ochao-Krieger
6307	Starker Ochao-Soldat
6308	Starker Ochao-Magier
6309	Starker Ochao-Vollstrecker
6310	Starker Ochao-General
6311	Ochao-Leibwächter
6390	Ochao-Lord
6391	Ochao-Lord
6392	Ochao-Leibwächter
6393	Starker Ochao-Lord
6394	Starker Ochao-Leibwächter
6400	En-Tai Wächter
6401	En-Tai-Krieger
6402	En-Tai Soldat
6403	En-Tai Druide
6404	En-Tai Heiler
6405	En-Tai Wächter
6406	En-Tai Zerstörer
6407	En-Tai Herrscher
6408	Bagjanamu
6409	Ochao Heiler
6410	Starker En-Tai-Krieger
6411	Starker En-Tai Soldat
6412	Starker En-Tai Druide
6413	Starke En-Tai Heilerin
6414	Starker En-Tai Zerstörer
6415	Event Beran-Setaou
6416	Event Nemere
6417	Event Razador
6418	Event Jotun Thrym
6419	Event Roter Drache
6420	Schattenkrieger
7001	Affensoldat
7002	Aperitif
7003	Gimu-Affensoldat
7004	Affen-Befehlshaber
7005	Stein-Affe
7006	Gold-Affe
7007	Affengeneral
7008	Tu-Gui Arbeiter
7009	Tu-Gui Soldat Tester
7010	Tu-Gui Weisser Kommandant
7012	Bi-Ma-Gui-An
7013	Skorpion-König
7014	Schlauer Skorpionmann
7015	Skorpion Bogenschütze
7016	Schlangen-Schwertkämpfer
7017	Schlangen-Bogenschütze
7018	Wüstengeächteter
7019	Tu-Ji Soldat
7020	Hwa-ryung
7021	Tu-Ji Bum
7022	Cham-Ma
7023	Teawha-Mu
7024	Juk-gui
7025	Dung-Juk
7026	Juk-Mok
7027	Hwaryu-Juk
7028	Schwarzer Juk-Guimok
7029	Eisteufel
7030	Icehorn Killerwhale
7031	Eiskäfer
7032	Seol-Gu
7033	Eismann
7034	Eisriese
7035	Eis-Golem
7036	Eisteufel
7037	Icehorn Killer Whale
7038	Eiskäfer
7039	Seol-Gu
7040	Eismann
7041	Eisriese
7042	Eis-Golem
7043	Eisteufel
7044	Icehorn Killer Whale
7045	Eiskäfer
7046	Seol-Gu
7047	Eismann
7048	Eisriese
7049	Eis-Golem
7050	Fliegendes Auge der Wüste
7051	König Skorpion
7052	Junger Skorpionmann
7053	Skorpion-Bogenschütze
7054	Schlangen-Schwertkämpfer
7055	Schlangen-Bogenschütze
7056	Wüstengeächteter
7057	Fliegendes Auge der Wüste
7058	König Skorpion
7059	Junger Skorpionmann
7060	Skorpion-Bogenschütze
7061	Schlangen-Schwertkämpfer
7062	Schlangen-Bogenschütze
7063	Wüstengeächteter
7064	Fliegendes Auge der Wüste
7065	König Skorpion
7066	Junger Skorpionmann
7067	Skorpion-Bogenschütze
7068	Schlangen-Schwertkämpfer
7069	Schlangen-Bogenschütze
7070	Wüstengeächteter
7071	Kämpfender Tiger Lakai
7072	Flammengeist
7073	Kämpfender Tiger
7074	Flamme
7075	Flammen-Krieger
7076	Kämpfender Tiger Lakai
7077	Flamme Geist
7078	Kämpfender Tiger
7079	Flamme
7080	Flammen-Krieger
7081	Kämpfender Tiger Lakai
7082	Flammengeist
7083	Kämpfender Tiger
7084	Flamme
7085	Flammen-Krieger
7086	Geisterstumpf
7087	Dryade
7088	Geisterweide
7089	Böser Baum
7090	Geisterbaumstumpf
7091	Dryade
7092	Geisterweide
7093	Böser Baum
7094	Geisterbaumstumpf
7095	Dryade
7096	Geisterweide
7101	Kanone
7102	Kanone
7103	Pfeilflut-Balliste
7104	Pfeilflut-Balliste
7105	Turm
7106	Herd
7107	Herd
7108	Herd
7109	Herd
7110	Herd
7111	Herd
7112	Herd
7113	Cheeta
7114	Kraton
7115	Charly
7116	Nini
7117	Zulu
7118	Affenkrieger Deka
7119	Affen-Krieger Oba
7120	König Keung
7121	Kiros
7122	Mandschu
7123	Sgok
7124	Indrik
8001	Metin des Kummers
8002	Metin des Kampfes
8003	Metin der Schlacht
8004	Metin der Gier
8005	Metin der Schwärze
8006	Metin der Dunkelheit
8007	Metin der Eifersucht
8008	Metin der Seele
8009	Metin des Schattens
8010	Metin der Härte
8011	Metin des Teufels
8012	Metin des Falls
8013	Metin des Todes
8014	Metin des Mordes
8015	Metin der Härte
8016	Metin des Teufels
8017	Metin des Sturzes
8018	Metin des Todes
8019	Metin des Mordes
8020	Shinsoo-Felsen
8021	Jinno-Felsen
8022	Chunjo-Felsen
8023	Kaiser-Felsen
8024	Metin Pung-Ma
8025	Metin Ma-An
8026	Metin Tu-Young
8027	Metin Jeon-Un
8031	Metin des Berges
8032	Metin der Rache
8033	Metin der Einsamkeit
8034	Metin der Arroganz
8035	Metin der Erlösung
8036	Metin des Verrats
8037	Metin des Grolls
8038	Metin der Vergeltung
8039	Metin des Stolzes
8040	Metin der Bösartigkeit
8041	Ostern Metin
8042	Ostern Metin
8043	Ostern Metin
8044	Ostern Metin
8045	Ostern Metin
8046	Ostern Metin
8047	Ostern Metin
8048	Ostern Metin
8049	Ostern Metin
8050	Ostern Metin
8051	Metin der Finsterniss
8052	Metin der Glut
8053	Metin der Eitelkeit
8054	Metin des Zorns
8055	Metin des Unheils
8056	Metin der Bosheit
8057	Fegefeuer-Metin
8058	Metin der Kälte
8059	Metin der Baumwesen
8060	Kürbis-Metin
8061	Metin der Wälder
8061	Metin des Kummers
8062	Metin des Kampfes
8063	Metin des Kampfes
8064	Metin der Gier
8065	Metin der Schwärze
8066	Metin der Finsternis
8067	Metin der Eifersucht
8101	Metin der Seele
8102	Metin des Schattens
8103	Metin der Härte
8104	Metin des Teufels
8105	Metin des Sturzes
8106	Metin des Todes
8107	Metin des Mordes
8108	Metin des Mondes
8109	Schokoladen-Metin-Stein
8110	Schokoladen-Metin-Stein
8111	Metin der Erleuchtung
8112	Wilder Hund
8113	Wildschwein
8114	Bär
8115	Weisser Tiger
8200	Schwarzer Riesen-Ork
8201	Laubfrosch-Anführer
8100	Wüstengeächteter
8116	Esoterischer Quäler
8203	Esoterischer Beschwörer
8501	Flammenkrieger
8502	Eis-Golem
8503	?????
8504	?????
8505	?????
8506	?????
8507	????
8508	????
8509	??
8510	??
8511	Â±Â¸Â¹ÃŒÃˆÂ£
8600	?????
8601	?????
8602	?????
8603	?????
8604	????
8605	????
8606	??
8607	??
8608	Â±Â¸Â¹ÃŒÃˆÂ£
8609	Â±Â¸Â¹ÃŒÃˆÂ£
8610	Â´Â©Â·Â·Ã…ÃµÂ¹ueÂ±i
8611	Â´Â©Â·Â·Ã…ÃµÂ¹ueÂ±i
8612	????
8613	????
8614	??????
8615	??????
8616	Billy Loomis
8617	Jack Torrance
8618	Chucky
8619	Zep Hindle
8620	Jason
8621	Michael Myers
8622	Freddy Krüger
8623	Leatherface
9001	Waffenhändler
9002	Rüstungshändler
9003	Gemischtwarenhändlerin
9004	Item-Lager
9005	Lagerverwalter
9006	Alte Dame
9007	Waffenladen
9008	Juwelier
9009	Fischer
9010	Ramadan vendor
9011	BattlePass-Laden
9012	Teleporter
10001	area_Jayang 4002 8995
10002	Area_Youngan 4503 9050
10003	Area_Bokjung 1118 2161
10004	Area_Joan 876 2131
10005	Area_Bakra 9064 2214
10006	area_Pyungmoo 9372 2188
10007	Area_Youngan 4188 9560
10008	area_Jayang 3179 8332
10009	Area_Joan 897 1127
10010	Area_Bokjun 1759 2210
10011	area_Pyungmoo 9343 3143
10012	Area_Bakra 8348 2926
10013	Templo_Hwang 5536 1441
10014	Seungryong 3326 7468
10015	Yongbi_Desert 3467 6329
10016	Kuahlo_Dong 600 4960
10017	Hwang_Temple 5906 1102
10018	Gumsan_Tower 2165 7270
10019	Yayang_Area 3211 9009
10020	Jungrang 1356 43
10021	Bokjung_Area 1168 2920
10022	Waryong 2219 93
10023	Bakra_Area 9098 2948
10024	Imha 2718 130
10025	Mount_Sohan 4993 2984
10026	Lungsam 2887 57
10027	Lungsam 2866 437
10028	Red_Forest 11199 708
10029	Snakefield 10590 7262
10030	Yongbi_Desert 3519 6223
10031	Snakefield 10590 7262
10032	Land_of_Giants 8283 7635
10033	Zin-Grotto 10594 7525
10034	2_Zin-Grotto 10594 7525
10035	Deon-Zeon 917 5253
10036	2_Deon-Zeon 7041 4642
10037	??? 3809 8233
10038	??? 9752 1330
10039	??? 1917 2900
10040	??? 9239 1836
10041	??? 8316 2154
10042	??? 9772 1850
10043	??? 3819 2969
10044	??? 10189 1484
10045	??? 3819 2969
10046	??? 9774 1501
10047	??? 2699 6752
10048	??? 9679 1994
10049	??? 2699 6752
10050	??? 9256 2012
10051	???? 3478 6189
10052	??? 9780 1995
10053	???? 3478 6189
10054	??? 10190 2002
10055	???? 6011 6874
10056	??? 4368 2158
10057	??? 3355 7558
10058	???? 5943 1337
10059	???1 0 10496
10060	????1 1536 10496
10061	????1 4608 10496
10062	???1 6144 10496
10063	??? 3031 266
10064	???? 11133 534
10065	???? 7754 10553
10066	????? 9915 11195
10067	MonkeyDungeon 7752 4477
10068	Yayang_Area 4062 8756
10069	MonkeyDungeon 8520 4477
10070	Bokjung_Area 1611 2130
10071	MonkeyDungeon 9288 4477
10072	Bakra_Area 8727 2100
10073	Yongbi_Desert 3061 6202
10074	MonkeyDungeon 1352 6532
10075	Yongbi_Desert 2879 5407
10076	MonkeyDungeon 1352 7300
10077	Grotto_of_Exile 9 12078
10078	Seungryong 2842 8106
10079	Grotto1 1459 13236
10080	Grotto2 2413 12755
10081	????1? 99 13618
10082	???? 5028 9998
10083	????1? 1360 14972
10084	????2? 2414 14289
10085	????1? 99 15154
10086	???? 616 1148
10087	????1? 1360 16508
10088	????2? 2414 15825
10089	????1? 99 16690
10090	???? 9609 3188
10091	????1? 1360 18044
10092	????2? 2414 17361
10093	Dragon_Gate 1731 12205
10094	Dragon_Gate 1733 13743
10095	Dragon_Gate 1728 15277
10096	Dragon_Gate 1724 16824
10097	SD2 7040 5235
10098	SD3 984 5711
10099	Cape 11043 17885
10100	Cape 10963 16744
10101	Nephrite 10869 16558
10102	Cape 11664 16779
10103	Thunder 11345 16546
10104	Thunder 11921 16550
10105	Gautama 12263 16811
10106	Â³Ã¬Â¸Â²Ãoe 8168 15050
10107	DongGwang 10629 4767
10109	LightningRidge 451 9492
10110	LightningPoint 830 9454
10111	FireRange 1430 9616
10112	IceMounts 690 10169
10113	LightningPoint 1023 9623
10114	IceMounts 303 10113
10115	FirePeak 2117 9447
10116	FireRange 1720 9499
10117	WindIsle 1973 10159
10118	FirePeak 2337 9633
10119	DarkCrest 2710 9616
10120	WindIsle 1582 10111
10121	DarkSummit 3393 9454
10122	DarkCrest 3012 9500
10123	EarthDesert 3069 10174
10124	DarkSummit 3685 9551
10126	Exit 11622 5809
10127	DongGwang 10551 4881
10128	SeoGwang 12218 4895
10129	NamGwang 12780 4411
10130	SeoGwang 12144 5555
10501	. 345 361
10502	. 106 547
10503	. 75 368
10504	. 89 746
10505	. 520 352
10506	. 541 45
10507	. 211 109
10508	. 615 49
10509	. 284 705
10510	. 145 310
10511	. 553 285
10512	. 487 274
10513	. 626 291
10514	. 285 569
10515	. 80 303
10516	. 315 238
10517	. 416 272
10518	. 72 498
10519	. 215 495
10520	. 523 415
10521	. 72 498
10522	. 518 480
10523	. 583 379
10524	. 459 558
10601	. 345 361
10602	. 520 352
10603	. 487 274
10604	. 75 368
10605	. 211 109
10606	. 215 495
10607	. 315 238
10608	. 520 352
10609	. 284 705
10610	. 145 310
10611	. 416 272
10612	. 80 303
10613	. 72 498
10614	. 106 547
10615	. 523 415
10616	. 541 45
10617	. 72 121
10618	. 518 480
10619	. 89 746
10620	. 285 569
10621	. 615 49
10622	. 72 498
10623	. 583 379
10624	. 459 558
10625	. 609 553
10626	. 594 338
10701	. 75 368
10702	. 541 45
10703	. 615 49
10704	. 284 705
10705	. 520 352
10706	. 553 285
10707	. 145 310
10708	. 345 361
10709	. 523 415
10710	. 72 498
10711	. 626 291
10712	. 487 274
10713	. 72 498
10714	. 106 547
10715	. 518 480
10716	. 285 569
10717	. 80 303
10718	. 211 109
10719	. 416 272
10720	. 215 495
10721	. 315 238
10722	. 89 746
10723	. 583 379
10724	. 459 558
10725	. 609 553
10726	. 594 338
10801	. 70 581
10802	. 69 664
10803	. 132 660
10804	. 184 566
10805	. 285 567
10806	. 272 636
10807	. 191 667
10808	. 345 563
10809	. 400 570
10810	. 68 806
10811	. 140 811
