VNUM	LOCALE_NAME
64001	Enerji Kristali(Basit)
64002	Enerji Kristali(Sýradan)
64003	Enerji Kristali(Ender)
64004	Enerji Kristali(Antika)
64005	Enerji Kristali(Harika)
64011	Turuncu Parça (Basit)
64012	Turuncu Parça (Sýradan)
64013	Turuncu Parça (Ender)
64014	Turuncu Parça (Antika)
64015	Turuncu Parça (Harika)
64021	Mavi Parça(Basit)
64022	Mavi Parça(Sýradan)
64023	Mavi Parça(Ender)
64024	Mavi Parça(Antika)
64025	Mavi Parça(Harika)
64031	Enerji Kristali Efsunu
64032	Kristal Süresi(1 Saat)
64033	Kristal Süresi(3 Saat)
64034	Kristal Süresi(6 Saat)
64035	Büyülü Parþömen
31278	Smaragd Plate
31277	Parlt. Altýn Ýnci
50940	Tamer (Monsters)
50941	Tamer (Monsters) av.
50942	Tamer (Monsters) exp.
50950	Tamer (Metin Stones)
50951	Tamer (Metin Stones) av.
50952	Tamer (Metin Stones) exp.
50960	Tamer (Bosses)
50961	Tamer (Bosses) av.
50962	Tamer (Bosses) exp.
50970	Tamer (Half Humans)
50971	Tamer (Half Humans) av.
50972	Tamer (Half Humans) exp.
50973	Güçlü Kötü Ruh Kovma Kagidi
50974	Güçlü Münzevi Tavsiyesi
1	Yang
2	Türkçe Sürüm
10	Kýlýç+0
11	Kýlýç+1
12	Kýlýç+2
13	Kýlýç+3
14	Kýlýç+4
15	Kýlýç+5
16	Kýlýç+6
17	Kýlýç+7
18	Kýlýç+8
19	Kýlýç+9
20	Uzun Kýlýç+0
21	Uzun Kýlýç+1
22	Uzun Kýlýç+2
23	Uzun Kýlýç+3
24	Uzun Kýlýç+4
25	Uzun Kýlýç+5
26	Uzun Kýlýç+6
27	Uzun Kýlýç+7
28	Uzun Kýlýç+8
29	Uzun Kýlýç+9
30	Hilal Kýlýç+0
31	Hilal Kýlýç+1
32	Hilal Kýlýç+2
33	Hilal Kýlýç+3
34	Hilal Kýlýç+4
35	Hilal Kýlýç+5
36	Hilal Kýlýç+6
37	Hilal Kýlýç+7
38	Hilal Kýlýç+8
39	Hilal Kýlýç+9
40	Bambu Kýlýcý+0
41	Bambu Kýlýcý+1
42	Bambu Kýlýcý+2
43	Bambu Kýlýcý+3
44	Bambu Kýlýcý+4
45	Bambu Kýlýcý+5
46	Bambu Kýlýcý+6
47	Bambu Kýlýcý+7
48	Bambu Kýlýcý+8
49	Bambu Kýlýcý+9
50	Geniþ Kýlýç+0
51	Geniþ Kýlýç+1
52	Geniþ Kýlýç+2
53	Geniþ Kýlýç+3
54	Geniþ Kýlýç+4
55	Geniþ Kýlýç+5
56	Geniþ Kýlýç+6
57	Geniþ Kýlýç+7
58	Geniþ Kýlýç+8
59	Geniþ Kýlýç+9
60	Gümüþ Kýlýç+0
61	Gümüþ Kýlýç+1
62	Gümüþ Kýlýç+2
63	Gümüþ Kýlýç+3
64	Gümüþ Kýlýç+4
65	Gümüþ Kýlýç+5
66	Gümüþ Kýlýç+6
67	Gümüþ Kýlýç+7
68	Gümüþ Kýlýç+8
69	Gümüþ Kýlýç+9
70	Orkide Kýlýcý+0
71	Orkide Kýlýcý+1
72	Orkide Kýlýcý+2
73	Orkide Kýlýcý+3
74	Orkide Kýlýcý+4
75	Orkide Kýlýcý+5
76	Orkide Kýlýcý+6
77	Orkide Kýlýcý+7
78	Orkide Kýlýcý+8
79	Orkide Kýlýcý+9
80	Sahte Kýlýç+0
81	Sahte Kýlýç+1
82	Sahte Kýlýç+2
83	Sahte Kýlýç+3
84	Sahte Kýlýç+4
85	Sahte Kýlýç+5
86	Sahte Kýlýç+6
87	Sahte Kýlýç+7
88	Sahte Kýlýç+8
89	Sahte Kýlýç+9
90	Barbar Kýlýcý+0
91	Barbar Kýlýcý+1
92	Barbar Kýlýcý+2
93	Barbar Kýlýcý+3
94	Barbar Kýlýcý+4
95	Barbar Kýlýcý+5
96	Barbar Kýlýcý+6
97	Barbar Kýlýcý+7
98	Barbar Kýlýcý+8
99	Barbar Kýlýcý+9
100	Kanlý Kýlýç+0
101	Kanlý Kýlýç+1
102	Kanlý Kýlýç+2
103	Kanlý Kýlýç+3
104	Kanlý Kýlýç+4
105	Kanlý Kýlýç+5
106	Kanlý Kýlýç+6
107	Kanlý Kýlýç+7
108	Kanlý Kýlýç+8
109	Kanlý Kýlýç+9
110	Büyük Kýlýç+0
111	Büyük Kýlýç+1
112	Büyük Kýlýç+2
113	Büyük Kýlýç+3
114	Büyük Kýlýç+4
115	Büyük Kýlýç+5
116	Büyük Kýlýç+6
117	Büyük Kýlýç+7
118	Büyük Kýlýç+8
119	Büyük Kýlýç+9
120	Uçan Büyücü Kýlýcý+0
121	Uçan Büyücü Kýlýcý+1
122	Uçan Büyücü Kýlýcý+2
123	Uçan Büyücü Kýlýcý+3
124	Uçan Büyücü Kýlýcý+4
125	Uçan Büyücü Kýlýcý+5
126	Uçan Büyücü Kýlýcý+6
127	Uçan Büyücü Kýlýcý+7
128	Uçan Büyücü Kýlýcý+8
129	Uçan Büyücü Kýlýcý+9
130	Yarýmay Kýlýcý+0
131	Yarýmay Kýlýcý+1
132	Yarýmay Kýlýcý+2
133	Yarýmay Kýlýcý+3
134	Yarýmay Kýlýcý+4
135	Yarýmay Kýlýcý+5
136	Yarýmay Kýlýcý+6
137	Yarýmay Kýlýcý+7
138	Yarýmay Kýlýcý+8
139	Yarýmay Kýlýcý+9
140	Muharebe Kýlýcý+0
141	Muharebe Kýlýcý+1
142	Muharebe Kýlýcý+2
143	Muharebe Kýlýcý+3
144	Muharebe Kýlýcý+4
145	Muharebe Kýlýcý+5
146	Muharebe Kýlýcý+6
147	Muharebe Kýlýcý+7
148	Muharebe Kýlýcý+8
149	Muharebe Kýlýcý+9
150	Hortlak Diþi Kýlýcý+0
151	Hortlak Diþi Kýlýcý+1
152	Hortlak Diþi Kýlýcý+2
153	Hortlak Diþi Kýlýcý+3
154	Hortlak Diþi Kýlýcý+4
155	Hortlak Diþi Kýlýcý+5
156	Hortlak Diþi Kýlýcý+6
157	Hortlak Diþi Kýlýcý+7
158	Hortlak Diþi Kýlýcý+8
159	Hortlak Diþi Kýlýcý+9
160	Su Perisi Kýlýcý+0
161	Su Perisi Kýlýcý+1
162	Su Perisi Kýlýcý+2
163	Su Perisi Kýlýcý+3
164	Su Perisi Kýlýcý+4
165	Su Perisi Kýlýcý+5
166	Su Perisi Kýlýcý+6
167	Su Perisi Kýlýcý+7
168	Su Perisi Kýlýcý+8
169	Su Perisi Kýlýcý+9
170	Azap Kýlýcý+0
171	Azap Kýlýcý+1
172	Azap Kýlýcý+2
173	Azap Kýlýcý+3
174	Azap Kýlýcý+4
175	Azap Kýlýcý+5
176	Azap Kýlýcý+6
177	Azap Kýlýcý+7
178	Azap Kýlýcý+8
179	Azap Kýlýcý+9
180	Zehir Kýlýcý+0
181	Zehir Kýlýcý+1
182	Zehir Kýlýcý+2
183	Zehir Kýlýcý+3
184	Zehir Kýlýcý+4
185	Zehir Kýlýcý+5
186	Zehir Kýlýcý+6
187	Zehir Kýlýcý+7
188	Zehir Kýlýcý+8
189	Zehir Kýlýcý+9
190	Aslan Kýlýcý+0
191	Aslan Kýlýcý+1
192	Aslan Kýlýcý+2
193	Aslan Kýlýcý+3
194	Aslan Kýlýcý+4
195	Aslan Kýlýcý+5
196	Aslan Kýlýcý+6
197	Aslan Kýlýcý+7
198	Aslan Kýlýcý+8
199	Aslan Kýlýcý+9
200	Keskin Pala+0
201	Keskin Pala+1
202	Keskin Pala+2
203	Keskin Pala+3
204	Keskin Pala+4
205	Keskin Pala+5
206	Keskin Pala+6
207	Keskin Pala+7
208	Keskin Pala+8
209	Keskin Pala+9
210	Öldürücü Pala+0
211	Öldürücü Pala+1
212	Öldürücü Pala+2
213	Öldürücü Pala+3
214	Öldürücü Pala+4
215	Öldürücü Pala+5
216	Öldürücü Pala+6
217	Öldürücü Pala+7
218	Öldürücü Pala+8
219	Öldürücü Pala+9
220	Ay Kýlýcý+0
221	Ay Kýlýcý+1
222	Ay Kýlýcý+2
223	Ay Kýlýcý+3
224	Ay Kýlýcý+4
225	Ay Kýlýcý+5
226	Ay Kýlýcý+6
227	Ay Kýlýcý+7
228	Ay Kýlýcý+8
229	Ay Kýlýcý+9
230	Ýlahi Kýlýç+0
231	Ýlahi Kýlýç+1
232	Ýlahi Kýlýç+2
233	Ýlahi Kýlýç+3
234	Ýlahi Kýlýç+4
235	Ýlahi Kýlýç+5
236	Ýlahi Kýlýç+6
237	Ýlahi Kýlýç+7
238	Ýlahi Kýlýç+8
239	Ýlahi Kýlýç+9
240	Þeytan Çýkarma Kýlýcý+0
241	Þeytan Çýkarma Kýlýcý+1
242	Þeytan Çýkarma Kýlýcý+2
243	Þeytan Çýkarma Kýlýcý+3
244	Þeytan Çýkarma Kýlýcý+4
245	Þeytan Çýkarma Kýlýcý+5
246	Þeytan Çýkarma Kýlýcý+6
247	Þeytan Çýkarma Kýlýcý+7
248	Þeytan Çýkarma Kýlýcý+8
249	Þeytan Çýkarma Kýlýcý+9
250	Þeytani Pala+0
251	Þeytani Pala+1
252	Þeytani Pala+2
253	Þeytani Pala+3
254	Þeytani Pala+4
255	Þeytani Pala+5
256	Þeytani Pala+6
257	Þeytani Pala+7
258	Þeytani Pala+8
259	Þeytani Pala+9
260	Baron Kýlýcý+0
261	Baron Kýlýcý+1
262	Baron Kýlýcý+2
263	Baron Kýlýcý+3
264	Baron Kýlýcý+4
265	Baron Kýlýcý+5
266	Baron Kýlýcý+6
267	Baron Kýlýcý+7
268	Baron Kýlýcý+8
269	Baron Kýlýcý+9
270	Triton Kýlýcý+0
271	Triton Kýlýcý+1
272	Triton Kýlýcý+2
273	Triton Kýlýcý+3
274	Triton Kýlýcý+4
275	Triton Kýlýcý+5
276	Triton Kýlýcý+6
277	Triton Kýlýcý+7
278	Triton Kýlýcý+8
279	Triton Kýlýcý+9
280	Kutsal Kýlýç+0
281	Kutsal Kýlýç+1
282	Kutsal Kýlýç+2
283	Kutsal Kýlýç+3
284	Kutsal Kýlýç+4
285	Kutsal Kýlýç+5
286	Kutsal Kýlýç+6
287	Kutsal Kýlýç+7
288	Kutsal Kýlýç+8
289	Kutsal Kýlýç+9
290	Dolunay Kýlýcý+0
291	Dolunay Kýlýcý+1
292	Dolunay Kýlýcý+2
293	Dolunay Kýlýcý+3
294	Dolunay Kýlýcý+4
295	Dolunay Kýlýcý+5
296	Dolunay Kýlýcý+6
297	Dolunay Kýlýcý+7
298	Dolunay Kýlýcý+8
299	Dolunay Kýlýcý+9
300	Zodyak Býçak+0
301	Zodyak Býçak+1
302	Zodyak Býçak+2
303	Zodyak Býçak+3
304	Zodyak Býçak+4
305	Zodyak Býçak+5
306	Zodyak Býçak+6
307	Zodyak Býçak+7
308	Zodyak Býçak+8
309	Zodyak Býçak+9
310	Zodyak Kýlýç+0
311	Zodyak Kýlýç+1
312	Zodyak Kýlýç+2
313	Zodyak Kýlýç+3
314	Zodyak Kýlýç+4
315	Zodyak Kýlýç+5
316	Zodyak Kýlýç+6
317	Zodyak Kýlýç+7
318	Zodyak Kýlýç+8
319	Zodyak Kýlýç+9
320	Kara Ejderha Kýlýcý+0
321	Kara Ejderha Kýlýcý+1
322	Kara Ejderha Kýlýcý+2
323	Kara Ejderha Kýlýcý+3
324	Kara Ejderha Kýlýcý+4
325	Kara Ejderha Kýlýcý+5
326	Kara Ejderha Kýlýcý+6
327	Kara Ejderha Kýlýcý+7
328	Kara Ejderha Kýlýcý+8
329	Kara Ejderha Kýlýcý+9
330	Kara Ejderha Kýlýcý+10
331	Kara Ejderha Kýlýcý+11
332	Kara Ejderha Kýlýcý+12
333	Kara Ejderha Kýlýcý+13
334	Kara Ejderha Kýlýcý+14
335	Kara Ejderha Kýlýcý+15
340	Kara Ejderha Jileti+0
341	Kara Ejderha Jileti+1
342	Kara Ejderha Jileti+2
343	Kara Ejderha Jileti+3
344	Kara Ejderha Jileti+4
345	Kara Ejderha Jileti+5
346	Kara Ejderha Jileti+6
347	Kara Ejderha Jileti+7
348	Kara Ejderha Jileti+8
349	Kara Ejderha Jileti+9
350	Kara Ejderha Jileti+10
351	Kara Ejderha Jileti+11
352	Kara Ejderha Jileti+12
353	Kara Ejderha Jileti+13
354	Kara Ejderha Jileti+14
355	Kara Ejderha Jileti+15
360	Yýlan Kýlýcý+0
361	Yýlan Kýlýcý+1
362	Yýlan Kýlýcý+2
363	Yýlan Kýlýcý+3
364	Yýlan Kýlýcý+4
365	Yýlan Kýlýcý+5
366	Yýlan Kýlýcý+6
367	Yýlan Kýlýcý+7
368	Yýlan Kýlýcý+8
369	Yýlan Kýlýcý+9
370	Yýlan Kýlýcý+10
371	Yýlan Kýlýcý+11
372	Yýlan Kýlýcý+12
373	Yýlan Kýlýcý+13
374	Yýlan Kýlýcý+14
375	Yýlan Kýlýcý+15
376	Yýlan Kýlýcý(ürtm.)
380	Yýlan Býçaðý+0
381	Yýlan Býçaðý+1
382	Yýlan Býçaðý+2
383	Yýlan Býçaðý+3
384	Yýlan Býçaðý+4
385	Yýlan Býçaðý+5
386	Yýlan Býçaðý+6
387	Yýlan Býçaðý+7
388	Yýlan Býçaðý+8
389	Yýlan Býçaðý+9
390	Yýlan Býçaðý+10
391	Yýlan Býçaðý+11
392	Yýlan Býçaðý+12
393	Yýlan Býçaðý+13
394	Yýlan Býçaðý+14
395	Yýlan Býçaðý+15
396	Yýlan Býçaðý(ürtm.)
460	Runik Kýlýç +0
461	Runik Kýlýç +1
462	Runik Kýlýç +2
463	Runik Kýlýç +3
464	Runik Kýlýç +4
465	Runik Kýlýç +5
466	Runik Kýlýç +6
467	Runik Kýlýç +7
468	Runik Kýlýç +8
469	Runik Kýlýç +9
470	Ejderha Diþi Kýlýcý +0
471	Ejderha Diþi Kýlýcý +1
472	Ejderha Diþi Kýlýcý +2
473	Ejderha Diþi Kýlýcý +3
474	Ejderha Diþi Kýlýcý +4
475	Ejderha Diþi Kýlýcý +5
476	Ejderha Diþi Kýlýcý +6
477	Ejderha Diþi Kýlýcý +7
478	Ejderha Diþi Kýlýcý +8
479	Ejderha Diþi Kýlýcý +9
500	Kyanit Kýlýcý+0
501	Kyanit Kýlýcý+1
502	Kyanit Kýlýcý+2
503	Kyanit Kýlýcý+3
504	Kyanit Kýlýcý+4
505	Kyanit Kýlýcý+5
506	Kyanit Kýlýcý+6
507	Kyanit Kýlýcý+7
508	Kyanit Kýlýcý+8
509	Kyanit Kýlýcý+9
1000	Hançer+0
1001	Hançer+1
1002	Hançer+2
1003	Hançer+3
1004	Hançer+4
1005	Hançer+5
1006	Hançer+6
1007	Hançer+7
1008	Hançer+8
1009	Hançer+9
1010	Kobra Hançeri+0
1011	Kobra Hançeri+1
1012	Kobra Hançeri+2
1013	Kobra Hançeri+3
1014	Kobra Hançeri+4
1015	Kobra Hançeri+5
1016	Kobra Hançeri+6
1017	Kobra Hançeri+7
1018	Kobra Hançeri+8
1019	Kobra Hançeri+9
1020	Makas Hançer+0
1021	Makas Hançer+1
1022	Makas Hançer+2
1023	Makas Hançer+3
1024	Makas Hançer+4
1025	Makas Hançer+5
1026	Makas Hançer+6
1027	Makas Hançer+7
1028	Makas Hançer+8
1029	Makas Hançer+9
1030	Þanslý Býçak+0
1031	Þanslý Býçak+1
1032	Þanslý Býçak+2
1033	Þanslý Býçak+3
1034	Þanslý Býçak+4
1035	Þanslý Býçak+5
1036	Þanslý Býçak+6
1037	Þanslý Býçak+7
1038	Þanslý Býçak+8
1039	Þanslý Býçak+9
1040	Kedi Isýrýðý Býçak+0
1041	Kedi Isýrýðý Býçak+1
1042	Kedi Isýrýðý Býçak+2
1043	Kedi Isýrýðý Býçak+3
1044	Kedi Isýrýðý Býçak+4
1045	Kedi Isýrýðý Býçak+5
1046	Kedi Isýrýðý Býçak+6
1047	Kedi Isýrýðý Býçak+7
1048	Kedi Isýrýðý Býçak+8
1049	Kedi Isýrýðý Býçak+9
1050	Þeytan Surat Hançer+0
1051	Þeytan Surat Hançer+1
1052	Þeytan Surat Hançer+2
1053	Þeytan Surat Hançer+3
1054	Þeytan Surat Hançer+4
1055	Þeytan Surat Hançer+5
1056	Þeytan Surat Hançer+6
1057	Þeytan Surat Hançer+7
1058	Þeytan Surat Hançer+8
1059	Þeytan Surat Hançer+9
1060	Þeytan Yumruðu Hançeri+0
1061	Þeytan Yumruðu Hançeri+1
1062	Þeytan Yumruðu Hançeri+2
1063	Þeytan Yumruðu Hançeri+3
1064	Þeytan Yumruðu Hançeri+4
1065	Þeytan Yumruðu Hançeri+5
1066	Þeytan Yumruðu Hançeri+6
1067	Þeytan Yumruðu Hançeri+7
1068	Þeytan Yumruðu Hançeri+8
1069	Þeytan Yumruðu Hançeri+9
1070	Kanlý Hançer+0
1071	Kanlý Hançer+1
1072	Kanlý Hançer+2
1073	Kanlý Hançer+3
1074	Kanlý Hançer+4
1075	Kanlý Hançer+5
1076	Kanlý Hançer+6
1077	Kanlý Hançer+7
1078	Kanlý Hançer+8
1079	Kanlý Hançer+9
1080	Kaburga Býçak+0
1081	Kaburga Býçak+1
1082	Kaburga Býçak+2
1083	Kaburga Býçak+3
1084	Kaburga Býçak+4
1085	Kaburga Býçak+5
1086	Kaburga Býçak+6
1087	Kaburga Býçak+7
1088	Kaburga Býçak+8
1089	Kaburga Býçak+9
1090	Çakram+0
1091	Çakram+1
1092	Çakram+2
1093	Çakram+3
1094	Çakram+4
1095	Çakram+5
1096	Çakram+6
1097	Çakram+7
1098	Çakram+8
1099	Çakram+9
1100	Ejderha Býçaðý+0
1101	Ejderha Býçaðý+1
1102	Ejderha Býçaðý+2
1103	Ejderha Býçaðý+3
1104	Ejderha Býçaðý+4
1105	Ejderha Býçaðý+5
1106	Ejderha Býçaðý+6
1107	Ejderha Býçaðý+7
1108	Ejderha Býçaðý+8
1109	Ejderha Býçaðý+9
1110	Þimþek Býçaðý+0
1111	Þimþek Býçaðý+1
1112	Þimþek Býçaðý+2
1113	Þimþek Býçaðý+3
1114	Þimþek Býçaðý+4
1115	Þimþek Býçaðý+5
1116	Þimþek Býçaðý+6
1117	Þimþek Býçaðý+7
1118	Þimþek Býçaðý+8
1119	Þimþek Býçaðý+9
1120	Siam Býçaðý+0
1121	Siam Býçaðý+1
1122	Siam Býçaðý+2
1123	Siam Býçaðý+3
1124	Siam Býçaðý+4
1125	Siam Býçaðý+5
1126	Siam Býçaðý+6
1127	Siam Býçaðý+7
1128	Siam Býçaðý+8
1129	Siam Býçaðý+9
1130	Þeytan Kanadý Çakram+0
1131	Þeytan Kanadý Çakram+1
1132	Þeytan Kanadý Çakram+2
1133	Þeytan Kanadý Çakram+3
1134	Þeytan Kanadý Çakram+4
1135	Þeytan Kanadý Çakram+5
1136	Þeytan Kanadý Çakram+6
1137	Þeytan Kanadý Çakram+7
1138	Þeytan Kanadý Çakram+8
1139	Þeytan Kanadý Çakram+9
1140	Testere Diþ Býçaðý+0
1141	Testere Diþ Býçaðý+1
1142	Testere Diþ Býçaðý+2
1143	Testere Diþ Býçaðý+3
1144	Testere Diþ Býçaðý+4
1145	Testere Diþ Býçaðý+5
1146	Testere Diþ Býçaðý+6
1147	Testere Diþ Býçaðý+7
1148	Testere Diþ Býçaðý+8
1149	Testere Diþ Býçaðý+9
1150	Gün Iþýðý Býçaðý+0
1151	Gün Iþýðý Býçaðý+1
1152	Gün Iþýðý Býçaðý+2
1153	Gün Iþýðý Býçaðý+3
1154	Gün Iþýðý Býçaðý+4
1155	Gün Iþýðý Býçaðý+5
1156	Gün Iþýðý Býçaðý+6
1157	Gün Iþýðý Býçaðý+7
1158	Gün Iþýðý Býçaðý+8
1159	Gün Iþýðý Býçaðý+9
1160	Rivulet Býçaðý+0
1161	Rivulet Býçaðý+1
1162	Rivulet Býçaðý+2
1163	Rivulet Býçaðý+3
1164	Rivulet Býçaðý+4
1165	Rivulet Býçaðý+5
1166	Rivulet Býçaðý+6
1167	Rivulet Býçaðý+7
1168	Rivulet Býçaðý+8
1169	Rivulet Býçaðý+9
1170	Siyah Yaprak Hançeri+0
1171	Siyah Yaprak Hançeri+1
1172	Siyah Yaprak Hançeri+2
1173	Siyah Yaprak Hançeri+3
1174	Siyah Yaprak Hançeri+4
1175	Siyah Yaprak Hançeri+5
1176	Siyah Yaprak Hançeri+6
1177	Siyah Yaprak Hançeri+7
1178	Siyah Yaprak Hançeri+8
1179	Siyah Yaprak Hançeri+9
1180	Zodyak Hançeri+0
1181	Zodyak Hançeri+1
1182	Zodyak Hançeri+2
1183	Zodyak Hançeri+3
1184	Zodyak Hançeri+4
1185	Zodyak Hançeri+5
1186	Zodyak Hançeri+6
1187	Zodyak Hançeri+7
1188	Zodyak Hançeri+8
1189	Zodyak Hançeri+9
1190	Kara Ejderha Hançeri+0
1191	Kara Ejderha Hançeri+1
1192	Kara Ejderha Hançeri+2
1193	Kara Ejderha Hançeri+3
1194	Kara Ejderha Hançeri+4
1195	Kara Ejderha Hançeri+5
1196	Kara Ejderha Hançeri+6
1197	Kara Ejderha Hançeri+7
1198	Kara Ejderha Hançeri+8
1199	Kara Ejderha Hançeri+9
1200	Kara Ejderha Hançeri+10
1201	Kara Ejderha Hançeri+11
1202	Kara Ejderha Hançeri+12
1203	Kara Ejderha Hançeri+13
1204	Kara Ejderha Hançeri+14
1205	Kara Ejderha Hançeri+15
1210	Yýlan Hançeri+0
1211	Yýlan Hançeri+1
1212	Yýlan Hançeri+2
1213	Yýlan Hançeri+3
1214	Yýlan Hançeri+4
1215	Yýlan Hançeri+5
1216	Yýlan Hançeri+6
1217	Yýlan Hançeri+7
1218	Yýlan Hançeri+8
1219	Yýlan Hançeri+9
1220	Yýlan Hançeri+10
1221	Yýlan Hançeri+11
1222	Yýlan Hançeri+12
1223	Yýlan Hançeri+13
1224	Yýlan Hançeri+14
1225	Yýlan Hançeri+15
1226	Yýlan Hançeri(ürtm.)
1340	Beþ Element Kýlýcý +0
1341	Beþ Element Kýlýcý +1
1342	Beþ Element Kýlýcý +2
1343	Beþ Element Kýlýcý +3
1344	Beþ Element Kýlýcý +4
1345	Beþ Element Kýlýcý +5
1346	Beþ Element Kýlýcý +6
1347	Beþ Element Kýlýcý +7
1348	Beþ Element Kýlýcý +8
1349	Beþ Element Kýlýcý +9
1500	Kyanit Hançeri+0
1501	Kyanit Hançeri+1
1502	Kyanit Hançeri+2
1503	Kyanit Hançeri+3
1504	Kyanit Hançeri+4
1505	Kyanit Hançeri+5
1506	Kyanit Hançeri+6
1507	Kyanit Hançeri+7
1508	Kyanit Hançeri+8
1509	Kyanit Hançeri+9
2000	Yay+0
2001	Yay+1
2002	Yay+2
2003	Yay+3
2004	Yay+4
2005	Yay+5
2006	Yay+6
2007	Yay+7
2008	Yay+8
2009	Yay+9
2010	Uzun Yay +0
2011	Uzun Yay +1
2012	Uzun Yay +2
2013	Uzun Yay +3
2014	Uzun Yay +4
2015	Uzun Yay +5
2016	Uzun Yay +6
2017	Uzun Yay +7
2018	Uzun Yay +8
2019	Uzun Yay +9
2020	Birleþik Yay+0
2021	Birleþik Yay+1
2022	Birleþik Yay+2
2023	Birleþik Yay+3
2024	Birleþik Yay+4
2025	Birleþik Yay+5
2026	Birleþik Yay+6
2027	Birleþik Yay+7
2028	Birleþik Yay+8
2029	Birleþik Yay+9
2030	Harp Yayý+0
2031	Harp Yayý+1
2032	Harp Yayý+2
2033	Harp Yayý+3
2034	Harp Yayý+4
2035	Harp Yayý+5
2036	Harp Yayý+6
2037	Harp Yayý+7
2038	Harp Yayý+8
2039	Harp Yayý+9
2040	Atsýrtý Uzun Yay+0
2041	Atsýrtý Uzun Yay+1
2042	Atsýrtý Uzun Yay+2
2043	Atsýrtý Uzun Yay+3
2044	Atsýrtý Uzun Yay+4
2045	Atsýrtý Uzun Yay+5
2046	Atsýrtý Uzun Yay+6
2047	Atsýrtý Uzun Yay+7
2048	Atsýrtý Uzun Yay+8
2049	Atsýrtý Uzun Yay+9
2050	Atsýrtý Savaþ+0
