VNUM	LOCALE_NAME
108	Blutiges Schwert+8
109	Blutiges Schwert+9
110	Grossschwert+0
111	Grossschwert+1
112	Grossschwert+2
113	Grossschwert+3
114	Grossschwert+4
115	Grossschwert+5
116	Grossschwert+6
117	Grossschwert+7
118	Grossschwert+8
119	Grossschwert+9
120	Zaubererschwert+0
121	Zaubererschwert+1
122	Zaubererschwert+2
123	Zaubererschwert+3
124	Zaubererschwert+4
125	Zaubererschwert+5
126	Zaubererschwert+6
127	Zaubererschwert+7
128	Zaubererschwert+8
129	Zaubererschwert+9
130	Halbmondschwert+0
131	Halbmondschwert+1
132	Halbmondschwert+2
133	Halbmondschwert+3
134	Halbmondschwert+4
135	Halbmondschwert+5
136	Halbmondschwert+6
137	Halbmondschwert+7
138	Halbmondschwert+8
139	Halbmondschwert+9
140	Schlachtschwert+0
141	Schlachtschwert+1
142	Schlachtschwert+2
143	Schlachtschwert+3
144	Schlachtschwert+4
145	Schlachtschwert+5
146	Schlachtschwert+6
147	Schlachtschwert+7
148	Schlachtschwert+8
149	Schlachtschwert+9
150	Geisterzahnklinge+0
151	Geisterzahnklinge+1
152	Geisterzahnklinge+2
153	Geisterzahnklinge+3
154	Geisterzahnklinge+4
155	Geisterzahnklinge+5
156	Geisterzahnklinge+6
157	Geisterzahnklinge+7
158	Geisterzahnklinge+8
159	Geisterzahnklinge+9
160	Nymphenschwert+0
161	Nymphenschwert+1
162	Nymphenschwert+2
163	Nymphenschwert+3
164	Nymphenschwert+4
165	Nymphenschwert+5
166	Nymphenschwert+6
167	Nymphenschwert+7
168	Nymphenschwert+8
169	Nymphenschwert+9
170	Stichschwert+0
171	Stichschwert+1
172	Stichschwert+2
173	Stichschwert+3
174	Stichschwert+4
175	Stichschwert+5
176	Stichschwert+6
177	Stichschwert+7
178	Stichschwert+8
179	Stichschwert+9
180	Giftschwert+0
181	Giftschwert+1
182	Giftschwert+2
183	Giftschwert+3
184	Giftschwert+4
185	Giftschwert+5
186	Giftschwert+6
187	Giftschwert+7
188	Giftschwert+8
189	Giftschwert+9
190	Lowenschwert+0
191	Lowenschwert+1
192	Lowenschwert+2
193	Lowenschwert+3
194	Lowenschwert+4
195	Lowenschwert+5
196	Lowenschwert+6
197	Lowenschwert+7
198	Lowenschwert+8
199	Lowenschwert+9
200	Schnittklinge+0
201	Schnittklinge+1
202	Schnittklinge+2
203	Schnittklinge+3
204	Schnittklinge+4
205	Schnittklinge+5
206	Schnittklinge+6
207	Schnittklinge+7
208	Schnittklinge+8
209	Schnittklinge+9
210	Todliche Klinge+0
211	Todliche Klinge+1
212	Todliche Klinge+2
213	Todliche Klinge+3
214	Todliche Klinge+4
215	Todliche Klinge+5
216	Todliche Klinge+6
217	Todliche Klinge+7
218	Todliche Klinge+8
219	Todliche Klinge+9
220	Mondschwert+0
221	Mondschwert+1
222	Mondschwert+2
223	Mondschwert+3
224	Mondschwert+4
225	Mondschwert+5
226	Mondschwert+6
227	Mondschwert+7
228	Mondschwert+8
229	Mondschwert+9
230	Himmelsschwert+0
231	Himmelsschwert+1
232	Himmelsschwert+2
233	Himmelsschwert+3
234	Himmelsschwert+4
235	Himmelsschwert+5
236	Himmelsschwert+6
237	Himmelsschwert+7
238	Himmelsschwert+8
239	Himmelsschwert+9
240	Exorzismusschwert+0
241	Exorzismusschwert+1
242	Exorzismusschwert+2
243	Exorzismusschwert+3
244	Exorzismusschwert+4
245	Exorzismusschwert+5
246	Exorzismusschwert+6
247	Exorzismusschwert+7
248	Exorzismusschwert+8
249	Exorzismusschwert+9
250	Damonenklinge+0
251	Damonenklinge+1
252	Damonenklinge+2
253	Damonenklinge+3
254	Damonenklinge+4
255	Damonenklinge+5
256	Damonenklinge+6
257	Damonenklinge+7
258	Damonenklinge+8
259	Damonenklinge+9
260	Baronschwert+0
261	Baronschwert+1
262	Baronschwert+2
263	Baronschwert+3
264	Baronschwert+4
265	Baronschwert+5
266	Baronschwert+6
267	Baronschwert+7
268	Baronschwert+8
269	Baronschwert+9
270	Tritonschwert+0
271	Tritonschwert+1
272	Tritonschwert+2
273	Tritonschwert+3
274	Tritonschwert+4
275	Tritonschwert+5
276	Tritonschwert+6
277	Tritonschwert+7
278	Tritonschwert+8
279	Tritonschwert+9
280	Heiliges Schwert+0
281	Heiliges Schwert+1
282	Heiliges Schwert+2
283	Heiliges Schwert+3
284	Heiliges Schwert+4
285	Heiliges Schwert+5
286	Heiliges Schwert+6
287	Heiliges Schwert+7
288	Heiliges Schwert+8
289	Heiliges Schwert+9
290	Vollmondschwert+0
291	Vollmondschwert+1
292	Vollmondschwert+2
293	Vollmondschwert+3
294	Vollmondschwert+4
295	Vollmondschwert+5
296	Vollmondschwert+6
297	Vollmondschwert+7
298	Vollmondschwert+8
299	Vollmondschwert+9
460	Runenschwert+0
461	Runenschwert+1
462	Runenschwert+2
463	Runenschwert+3
464	Runenschwert+4
465	Runenschwert+5
466	Runenschwert+6
467	Runenschwert+7
468	Runenschwert+8
469	Runenschwert+9
470	Drachenzahnklinge+0
471	Drachenzahnklinge+1
472	Drachenzahnklinge+2
473	Drachenzahnklinge+3
474	Drachenzahnklinge+4
475	Drachenzahnklinge+5
476	Drachenzahnklinge+6
477	Drachenzahnklinge+7
478	Drachenzahnklinge+8
479	Drachenzahnklinge+9
1000	Dolch+0
1001	Dolch+1
1002	Dolch+2
1003	Dolch+3
1004	Dolch+4
1005	Dolch+5
1006	Dolch+6
1007	Dolch+7
1008	Dolch+8
1009	Dolch+9
1010	Kobradolch+0
1011	Kobradolch+1
1012	Kobradolch+2
1013	Kobradolch+3
1014	Kobradolch+4
1015	Kobradolch+5
1016	Kobradolch+6
1017	Kobradolch+7
1018	Kobradolch+8
1019	Kobradolch+9
1020	Scherendolch+0
1021	Scherendolch+1
1022	Scherendolch+2
1023	Scherendolch+3
1024	Scherendolch+4
1025	Scherendolch+5
1026	Scherendolch+6
1027	Scherendolch+7
1028	Scherendolch+8
1029	Scherendolch+9
1030	Gluecksmesser+0
1031	Gluecksmesser+1
1032	Gluecksmesser+2
1033	Gluecksmesser+3
1034	Gluecksmesser+4
1035	Gluecksmesser+5
1036	Gluecksmesser+6
1037	Gluecksmesser+7
1038	Gluecksmesser+8
1039	Gluecksmesser+9
1040	Katzenbissmesser+0
1041	Katzenbissmesser+1
1042	Katzenbissmesser+2
1043	Katzenbissmesser+3
1044	Katzenbissmesser+4
1045	Katzenbissmesser+5
1046	Katzenbissmesser+6
1047	Katzenbissmesser+7
1048	Katzenbissmesser+8
1049	Katzenbissmesser+9
1050	Teufelsmaskendolch+0
1051	Teufelsmaskendolch+1
1052	Teufelsmaskendolch+2
1053	Teufelsmaskendolch+3
1054	Teufelsmaskendolch+4
1055	Teufelsmaskendolch+5
1056	Teufelsmaskendolch+6
1057	Teufelsmaskendolch+7
1058	Teufelsmaskendolch+8
1059	Teufelsmaskendolch+9
1060	Teufelsfaustdolch+0
1061	Teufelsfaustdolch+1
1062	Teufelsfaustdolch+2
1063	Teufelsfaustdolch+3
1064	Teufelsfaustdolch+4
1065	Teufelsfaustdolch+5
1066	Teufelsfaustdolch+6
1067	Teufelsfaustdolch+7
1068	Teufelsfaustdolch+8
1069	Teufelsfaustdolch+9
1070	Blutiger Dolch+0
1071	Blutiger Dolch+1
1072	Blutiger Dolch+2
1073	Blutiger Dolch+3
1074	Blutiger Dolch+4
1075	Blutiger Dolch+5
1076	Blutiger Dolch+6
1077	Blutiger Dolch+7
1078	Blutiger Dolch+8
1079	Blutiger Dolch+9
1080	Rippenmesser+0
1081	Rippenmesser+1
1082	Rippenmesser+2
1083	Rippenmesser+3
1084	Rippenmesser+4
1085	Rippenmesser+5
1086	Rippenmesser+6
1087	Rippenmesser+7
1088	Rippenmesser+8
1089	Rippenmesser+9
1090	Chakram+0
1091	Chakram+1
1092	Chakram+2
1093	Chakram+3
1094	Chakram+4
1095	Chakram+5
1096	Chakram+6
1097	Chakram+7
1098	Chakram+8
1099	Chakram+9
1100	Drachenmesser+0
1101	Drachenmesser+1
1102	Drachenmesser+2
1103	Drachenmesser+3
1104	Drachenmesser+4
1105	Drachenmesser+5
1106	Drachenmesser+6
1107	Drachenmesser+7
1108	Drachenmesser+8
1109	Drachenmesser+9
1110	Blitzmesser+0
1111	Blitzmesser+1
1112	Blitzmesser+2
1113	Blitzmesser+3
1114	Blitzmesser+4
1115	Blitzmesser+5
1116	Blitzmesser+6
1117	Blitzmesser+7
1118	Blitzmesser+8
1119	Blitzmesser+9
1120	Siamesenmesser+0
1121	Siamesenmesser+1
1122	Siamesenmesser+2
1123	Siamesenmesser+3
1124	Siamesenmesser+4
1125	Siamesenmesser+5
1126	Siamesenmesser+6
1127	Siamesenmesser+7
1128	Siamesenmesser+8
1129	Siamesenmesser+9
1130	Teufelsflugel-Chakram+0
1131	Teufelsflugel-Chakram+1
1132	Teufelsflugel-Chakram+2
1133	Teufelsflugel-Chakram+3
1134	Teufelsflugel-Chakram+4
1135	Teufelsflugel-Chakram+5
1136	Teufelsflugel-Chakram+6
1137	Teufelsflugel-Chakram+7
1138	Teufelsflugel-Chakram+8
1139	Teufelsflugel-Chakram+9
1140	Sagezahnmesser+0
1141	Sagezahnmesser+1
1142	Sagezahnmesser+2
1143	Sagezahnmesser+3
1144	Sagezahnmesser+4
1145	Sagezahnmesser+5
1146	Sagezahnmesser+6
1147	Sagezahnmesser+7
1148	Sagezahnmesser+8
1149	Sagezahnmesser+9
1150	Sonnenstrahlmesser+0
1151	Sonnenstrahlmesser+1
1152	Sonnenstrahlmesser+2
1153	Sonnenstrahlmesser+3
1154	Sonnenstrahlmesser+4
1155	Sonnenstrahlmesser+5
1156	Sonnenstrahlmesser+6
1157	Sonnenstrahlmesser+7
1158	Sonnenstrahlmesser+8
1159	Sonnenstrahlmesser+9
1160	Rinnsalmesser+0
1161	Rinnsalmesser+1
1162	Rinnsalmesser+2
1163	Rinnsalmesser+3
1164	Rinnsalmesser+4
1165	Rinnsalmesser+5
1166	Rinnsalmesser+6
1167	Rinnsalmesser+7
1168	Rinnsalmesser+8
1169	Rinnsalmesser+9
1170	Schwarzblattdolch+0
1171	Schwarzblattdolch+1
1172	Schwarzblattdolch+2
1173	Schwarzblattdolch+3
1174	Schwarzblattdolch+4
1175	Schwarzblattdolch+5
1176	Schwarzblattdolch+6
1177	Schwarzblattdolch+7
1178	Schwarzblattdolch+8
1179	Schwarzblattdolch+9
1340	Funf-Elemente-Klinge+0
1341	Funf-Elemente-Klinge+1
1342	Funf-Elemente-Klinge+2
1343	Funf-Elemente-Klinge+3
1344	Funf-Elemente-Klinge+4
1345	Funf-Elemente-Klinge+5
1346	Funf-Elemente-Klinge+6
1347	Funf-Elemente-Klinge+7
1348	Funf-Elemente-Klinge+8
1349	Funf-Elemente-Klinge+9
2000	Bogen+0
2001	Bogen+1
2002	Bogen+2
2003	Bogen+3
2004	Bogen+4
2005	Bogen+5
2006	Bogen+6
2007	Bogen+7
2008	Bogen+8
2009	Bogen+9
2010	Langbogen+0
2011	Langbogen+1
2012	Langbogen+2
2013	Langbogen+3
2014	Langbogen+4
2015	Langbogen+5
2016	Langbogen+6
2017	Langbogen+7
2018	Langbogen+8
2019	Langbogen+9
2020	Kompositbogen+0
2021	Kompositbogen+1
2022	Kompositbogen+2
2023	Kompositbogen+3
2024	Kompositbogen+4
2025	Kompositbogen+5
2026	Kompositbogen+6
2027	Kompositbogen+7
2028	Kompositbogen+8
2029	Kompositbogen+9
2030	Kriegsbogen+0
2031	Kriegsbogen+1
2032	Kriegsbogen+2
2033	Kriegsbogen+3
2034	Kriegsbogen+4
2035	Kriegsbogen+5
2036	Kriegsbogen+6
2037	Kriegsbogen+7
2038	Kriegsbogen+8
2039	Kriegsbogen+9
2040	Reiterlangbogen+0
2041	Reiterlangbogen+1
2042	Reiterlangbogen+2
2043	Reiterlangbogen+3
2044	Reiterlangbogen+4
2045	Reiterlangbogen+5
2046	Reiterlangbogen+6
2047	Reiterlangbogen+7
2048	Reiterlangbogen+8
2049	Reiterlangbogen+9
2050	Reiterkriegsbogen+0
2051	Reiterkriegsbogen+1
2052	Reiterkriegsbogen+2
2053	Reiterkriegsbogen+3
2054	Reiterkriegsbogen+4
2055	Reiterkriegsbogen+5
2056	Reiterkriegsbogen+6
2057	Reiterkriegsbogen+7
2058	Reiterkriegsbogen+8
2059	Reiterkriegsbogen+9
2060	Kupferverziert. Bogen+0
2061	Kupferverziert. Bogen+1
2062	Kupferverziert. Bogen+2
2063	Kupferverziert. Bogen+3
2064	Kupferverziert. Bogen+4
2065	Kupferverziert. Bogen+5
2066	Kupferverziert. Bogen+6
2067	Kupferverziert. Bogen+7
2068	Kupferverziert. Bogen+8
2069	Kupferverziert. Bogen+9
2070	Zerstorungsbogen+0
2071	Zerstorungsbogen+1
2072	Zerstorungsbogen+2
2073	Zerstorungsbogen+3
2074	Zerstorungsbogen+4
2075	Zerstorungsbogen+5
2076	Zerstorungsbogen+6
2077	Zerstorungsbogen+7
2078	Zerstorungsbogen+8
2079	Zerstorungsbogen+9
2080	Rotaugenbogen+0
2081	Rotaugenbogen+1
2082	Rotaugenbogen+2
2083	Rotaugenbogen+3
2084	Rotaugenbogen+4
2085	Rotaugenbogen+5
2086	Rotaugenbogen+6
2087	Rotaugenbogen+7
2088	Rotaugenbogen+8
2089	Rotaugenbogen+9
2090	Dornblattbogen+0
2091	Dornblattbogen+1
2092	Dornblattbogen+2
2093	Dornblattbogen+3
2094	Dornblattbogen+4
2095	Dornblattbogen+5
2096	Dornblattbogen+6
2097	Dornblattbogen+7
2098	Dornblattbogen+8
2099	Dornblattbogen+9
2100	Bullenhornbogen+0
2101	Bullenhornbogen+1
2102	Bullenhornbogen+2
2103	Bullenhornbogen+3
2104	Bullenhornbogen+4
2105	Bullenhornbogen+5
2106	Bullenhornbogen+6
2107	Bullenhornbogen+7
2108	Bullenhornbogen+8
2109	Bullenhornbogen+9
2110	Einhornbogen+0
2111	Einhornbogen+1
2112	Einhornbogen+2
2113	Einhornbogen+3
2114	Einhornbogen+4
2115	Einhornbogen+5
2116	Einhornbogen+6
2117	Einhornbogen+7
2118	Einhornbogen+8
2119	Einhornbogen+9
2120	Riesenflugelbogen+0
2121	Riesenflugelbogen+1
2122	Riesenflugelbogen+2
2123	Riesenflugelbogen+3
2124	Riesenflugelbogen+4
2125	Riesenflugelbogen+5
2126	Riesenflugelbogen+6
2127	Riesenflugelbogen+7
2128	Riesenflugelbogen+8
2129	Riesenflugelbogen+9
2130	Aprikosen-Bogen+0
2131	Aprikosen-Bogen+1
2132	Aprikosen-Bogen+2
2133	Aprikosen-Bogen+3
2134	Aprikosen-Bogen+4
2135	Aprikosen-Bogen+5
2136	Aprikosen-Bogen+6
2137	Aprikosen-Bogen+7
2138	Aprikosen-Bogen+8
2139	Aprikosen-Bogen+9
2140	Grossgelbdrachenbogen+0
2141	Grossgelbdrachenbogen+1
2142	Grossgelbdrachenbogen+2
2143	Grossgelbdrachenbogen+3
2144	Grossgelbdrachenbogen+4
2145	Grossgelbdrachenbogen+5
2146	Grossgelbdrachenbogen+6
2147	Grossgelbdrachenbogen+7
2148	Grossgelbdrachenbogen+8
2149	Grossgelbdrachenbogen+9
2150	Hornbogen+0
2151	Hornbogen+1
2152	Hornbogen+2
2153	Hornbogen+3
2154	Hornbogen+4
2155	Hornbogen+5
2156	Hornbogen+6
2157	Hornbogen+7
2158	Hornbogen+8
2159	Hornbogen+9
2160	Grossteufelbogen+0
2161	Grossteufelbogen+1
2162	Grossteufelbogen+2
2163	Grossteufelbogen+3
2164	Grossteufelbogen+4
2165	Grossteufelbogen+5
2166	Grossteufelbogen+6
2167	Grossteufelbogen+7
2168	Grossteufelbogen+8
2169	Grossteufelbogen+9
2170	Krahenstahlbogen+0
2171	Krahenstahlbogen+1
2172	Krahenstahlbogen+2
2173	Krahenstahlbogen+3
2174	Krahenstahlbogen+4
2175	Krahenstahlbogen+5
2176	Krahenstahlbogen+6
2177	Krahenstahlbogen+7
2178	Krahenstahlbogen+8
2179	Krahenstahlbogen+9
2180	Blaudrachenbogen+0
2181	Blaudrachenbogen+1
2182	Blaudrachenbogen+2
2183	Blaudrachenbogen+3
2184	Blaudrachenbogen+4
2185	Blaudrachenbogen+5
2186	Blaudrachenbogen+6
2187	Blaudrachenbogen+7
2188	Blaudrachenbogen+8
2189	Blaudrachenbogen+9
2190	Geisterbogen+0
2191	Geisterbogen+1
2192	Geisterbogen+2
2193	Geisterbogen+3
2194	Geisterbogen+4
2195	Geisterbogen+5
2196	Geisterbogen+6
2197	Geisterbogen+7
2198	Geisterbogen+8
2199	Geisterbogen+9
2370	Phoenixbogen+0
2371	Phoenixbogen+1
2372	Phoenixbogen+2
2373	Phoenixbogen+3
2374	Phoenixbogen+4
2375	Phoenixbogen+5
2376	Phoenixbogen+6
2377	Phoenixbogen+7
2378	Phoenixbogen+8
2379	Phoenixbogen+9
3000	Glefe+0
3001	Glefe+1
3002	Glefe+2
3003	Glefe+3
3004	Glefe+4
3005	Glefe+5
3006	Glefe+6
3007	Glefe+7
3008	Glefe+8
3009	Glefe+9
3010	Speer+0
3011	Speer+1
3012	Speer+2
3013	Speer+3
3014	Speer+4
3015	Speer+5
3016	Speer+6
3017	Speer+7
3018	Speer+8
3019	Speer+9
3020	Enthauptungsklinge+0
3021	Enthauptungsklinge+1
3022	Enthauptungsklinge+2
3023	Enthauptungsklinge+3
3024	Enthauptungsklinge+4
3025	Enthauptungsklinge+5
3026	Enthauptungsklinge+6
3027	Enthauptungsklinge+7
3028	Enthauptungsklinge+8
3029	Enthauptungsklinge+9
3030	Spinnenspeer+0
3031	Spinnenspeer+1
3032	Spinnenspeer+2
3033	Spinnenspeer+3
3034	Spinnenspeer+4
3035	Spinnenspeer+5
3036	Spinnenspeer+6
3037	Spinnenspeer+7
3038	Spinnenspeer+8
3039	Spinnenspeer+9
3040	Guisarme+0
3041	Guisarme+1
3042	Guisarme+2
3043	Guisarme+3
3044	Guisarme+4
3045	Guisarme+5
3046	Guisarme+6
3047	Guisarme+7
3048	Guisarme+8
3049	Guisarme+9
3050	Kriegssense+0
3051	Kriegssense+1
3052	Kriegssense+2
3053	Kriegssense+3
3054	Kriegssense+4
3055	Kriegssense+5
3056	Kriegssense+6
3057	Kriegssense+7
3058	Kriegssense+8
3059	Kriegssense+9
3060	Kampfheugabel+0
3061	Kampfheugabel+1
3062	Kampfheugabel+2
3063	Kampfheugabel+3
3064	Kampfheugabel+4
3065	Kampfheugabel+5
3066	Kampfheugabel+6
3067	Kampfheugabel+7
3068	Kampfheugabel+8
3069	Kampfheugabel+9
3070	Hellebarde+0
3071	Hellebarde+1
3072	Hellebarde+2
3073	Hellebarde+3
3074	Hellebarde+4
3075	Hellebarde+5
3076	Hellebarde+6
3077	Hellebarde+7
3078	Hellebarde+8
3079	Hellebarde+9
3080	Riesenaxt+0
3081	Riesenaxt+1
3082	Riesenaxt+2
3083	Riesenaxt+3
3084	Riesenaxt+4
3085	Riesenaxt+5
3086	Riesenaxt+6
3087	Riesenaxt+7
3088	Riesenaxt+8
3089	Riesenaxt+9
3090	Gletscherpicke+0
3091	Gletscherpicke+1
3092	Gletscherpicke+2
3093	Gletscherpicke+3
3094	Gletscherpicke+4
3095	Gletscherpicke+5
3096	Gletscherpicke+6
3097	Gletscherpicke+7
3098	Gletscherpicke+8
3099	Gletscherpicke+9
3100	Zwolfgeisterschwert+0
3101	Zwolfgeisterschwert+1
3102	Zwolfgeisterschwert+2
3103	Zwolfgeisterschwert+3
3104	Zwolfgeisterschwert+4
3105	Zwolfgeisterschwert+5
3106	Zwolfgeisterschwert+6
3107	Zwolfgeisterschwert+7
3108	Zwolfgeisterschwert+8
3109	Zwolfgeisterschwert+9


3110	Erlosungsklinge+0
3111	Erlosungsklinge+1
3112	Erlosungsklinge+2
3113	Erlosungsklinge+3
3114	Erlosungsklinge+4
3115	Erlosungsklinge+5
3116	Erlosungsklinge+6
3117	Erlosungsklinge+7
3118	Erlosungsklinge+8
3119	Erlosungsklinge+9
3120	Lowentoter+0
3121	Lowentoter+1
3122	Lowentoter+2
3123	Lowentoter+3
3124	Lowentoter+4
3125	Lowentoter+5
3126	Lowentoter+6
3127	Lowentoter+7
3128	Lowentoter+8
3129	Lowentoter+9
3130	Partisane+0
3131	Partisane+1
3132	Partisane+2
3133	Partisane+3
3134	Partisane+4
3135	Partisane+5
3136	Partisane+6
3137	Partisane+7
3138	Partisane+8
3139	Partisane+9
3140	Magnetische Klinge+0
3141	Magnetische Klinge+1
3142	Magnetische Klinge+2
3143	Magnetische Klinge+3
3144	Magnetische Klinge+4
3145	Magnetische Klinge+5
3146	Magnetische Klinge+6
3147	Magnetische Klinge+7
